file_id,number_of_pages,pdf_location,txt_location,txt_content
180-10125-10086,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10086.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10086.txt,
180-10125-10087,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10087.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10087.txt,
180-10125-10088,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10088.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10088.txt,
180-10125-10089,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10089.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10089.txt,
180-10125-10090,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10090.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10090.txt,
180-10125-10091,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10091.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10091.txt,
180-10125-10092,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10092.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10092.txt,
180-10125-10093,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10093.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10093.txt,
180-10125-10094,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10094.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10094.txt,
180-10125-10095,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10095.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10095.txt,
180-10125-10096,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10096.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10096.txt,
180-10125-10097,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10097.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10097.txt,
180-10125-10098,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10098.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10098.txt,
180-10125-10100,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10100.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10100.txt,
180-10125-10101,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10101.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10101.txt,
180-10125-10102,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10125-10102.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10102.txt,
180-10125-10103,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10125-10103.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10103.txt,
180-10125-10104,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10104.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10104.txt,
180-10125-10105,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10105.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10105.txt,
180-10125-10106,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10125-10106.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10106.txt,
180-10125-10107,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10107.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10107.txt,
180-10125-10172,159,/Users/furkandemir/Desktop/Thesis/files/101+/180-10125-10172.pdf,,
180-10131-10324,116,/Users/furkandemir/Desktop/Thesis/files/101+/180-10131-10324.pdf,,
180-10131-10325,50,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/180-10131-10325.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10131-10325.txt,
180-10131-10329,78,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/180-10131-10329.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10131-10329.txt,
180-10140-10152,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/180-10140-10152.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10140-10152.txt,
180-10141-10015,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/180-10141-10015.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10141-10015.txt,
180-10141-10204,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10141-10204.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10141-10204.txt,
180-10141-10451,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10141-10451.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10141-10451.txt,
180-10143-10062,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10143-10062.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10062.txt,
180-10143-10070,20,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10143-10070.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10070.txt,
180-10143-10072,79,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/180-10143-10072.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10072.txt,
180-10143-10100,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10143-10100.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10100.txt,
180-10143-10113,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10143-10113.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10113.txt,
180-10143-10152,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10143-10152.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10152.txt,
180-10143-10171,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10143-10171.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10171.txt,
180-10143-10222,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10143-10222.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10222.txt,
180-10143-10227,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10143-10227.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10227.txt,
180-10143-10233,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10143-10233.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10233.txt,
180-10143-10243,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10143-10243.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10243.txt,
180-10143-10362,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10143-10362.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10362.txt,
180-10143-10384,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10143-10384.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10384.txt,
180-10143-10456,46,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/180-10143-10456.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10143-10456.txt,
180-10144-10068,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10144-10068.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10144-10068.txt,
180-10144-10130,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10144-10130.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10144-10130.txt,
180-10144-10133,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10144-10133.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10144-10133.txt,
180-10144-10240,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10144-10240.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10144-10240.txt,
180-10144-10288,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10144-10288.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10144-10288.txt,
180-10144-10402,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/180-10144-10402.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10144-10402.txt,
180-10145-10232,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10145-10232.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10232.txt,
180-10145-10233,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10145-10233.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10233.txt,
180-10145-10239,89,/Users/furkandemir/Desktop/Thesis/pdf_files/81-90/180-10145-10239.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10239.txt,
180-10145-10265,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10145-10265.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10265.txt,
180-10145-10269,78,/Users/furkandemir/Desktop/Thesis/pdf_files/71-80/180-10145-10269.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10269.txt,
180-10145-10280,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10145-10280.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10280.txt,
180-10145-10285,38,/Users/furkandemir/Desktop/Thesis/pdf_files/31-40/180-10145-10285.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10285.txt,
180-10145-10287,21,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10145-10287.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10287.txt,
180-10145-10295,55,/Users/furkandemir/Desktop/Thesis/pdf_files/51-60/180-10145-10295.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10295.txt,
180-10145-10301,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10145-10301.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10301.txt,
180-10145-10302,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10145-10302.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10302.txt,
180-10145-10308,29,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10145-10308.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10308.txt,
180-10145-10381,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10145-10381.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10381.txt,
180-10145-10409,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10145-10409.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10145-10409.txt,
180-10145-10446,123,/Users/furkandemir/Desktop/Thesis/files/101+/180-10145-10446.pdf,,
180-10147-10176,24,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10147-10176.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10176.txt,
180-10147-10257,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10257.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10257.txt,
180-10147-10258,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10258.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10258.txt,
180-10147-10259,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10259.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10259.txt,
180-10147-10260,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10260.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10260.txt,
180-10147-10261,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10261.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10261.txt,
180-10147-10264,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10264.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10264.txt,
180-10147-10265,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10265.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10265.txt,
180-10147-10266,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10147-10266.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10147-10266.txt,
194-10001-10168,24,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/194-10001-10168.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10001-10168.txt,
194-10001-10169,49,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/194-10001-10169.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10001-10169.txt,
194-10001-10381,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10001-10381.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10001-10381.txt,
194-10001-10490,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10001-10490.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10001-10490.txt,
194-10001-10495,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10001-10495.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10001-10495.txt,
194-10001-10496,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/194-10001-10496.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10001-10496.txt,
194-10002-10091,98,/Users/furkandemir/Desktop/Thesis/pdf_files/91-100/194-10002-10091.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10002-10091.txt,
194-10002-10094,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10002-10094.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10002-10094.txt,
194-10002-10187,97,/Users/furkandemir/Desktop/Thesis/pdf_files/91-100/194-10002-10187.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10002-10187.txt,
194-10002-10189,47,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/194-10002-10189.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10002-10189.txt,
194-10002-10203_redacted,136,/Users/furkandemir/Desktop/Thesis/files/101+/194-10002-10203_redacted.pdf,,
194-10002-10216,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10002-10216.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10002-10216.txt,
194-10003-10335,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10003-10335.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10003-10335.txt,
194-10003-10336,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10003-10336.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10003-10336.txt,
194-10003-10338,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10003-10338.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10003-10338.txt,
194-10004-10129,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10129.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10129.txt,
194-10004-10135,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10135.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10135.txt,
194-10004-10138,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10138.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10138.txt,
194-10004-10139,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10139.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10139.txt,
194-10004-10141,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/194-10004-10141.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10141.txt,
194-10004-10142,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10142.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10142.txt,
194-10004-10143,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10143.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10143.txt,
194-10004-10145,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10145.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10145.txt,
194-10004-10147,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10147.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10147.txt,
194-10004-10148,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10148.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10148.txt,
194-10004-10149,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10149.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10149.txt,
194-10004-10150,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10150.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10150.txt,
194-10004-10151,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10151.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10151.txt,
194-10004-10152,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10152.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10152.txt,
194-10004-10153,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10153.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10153.txt,
194-10004-10154,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10154.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10154.txt,
194-10004-10155,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10155.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10155.txt,
194-10004-10156,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10156.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10156.txt,
194-10004-10158,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10158.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10158.txt,
194-10004-10159,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10159.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10159.txt,
194-10004-10160,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10160.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10160.txt,
194-10004-10161,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10161.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10161.txt,
194-10004-10162,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10162.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10162.txt,
194-10004-10353,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10353.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10353.txt,
194-10004-10354,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10354.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10354.txt,
194-10004-10355,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10355.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10355.txt,
194-10004-10356,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10356.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10356.txt,
194-10004-10357,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10357.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10357.txt,
194-10004-10359,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10359.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10359.txt,
194-10004-10360,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10360.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10360.txt,
194-10004-10361,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10361.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10361.txt,
194-10004-10362,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10362.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10362.txt,
194-10004-10363,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10363.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10363.txt,
194-10004-10364,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10364.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10364.txt,
194-10004-10365,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10365.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10365.txt,
194-10004-10367,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10367.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10367.txt,
194-10004-10368,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10368.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10368.txt,
194-10004-10369,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10369.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10369.txt,
194-10004-10370,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10370.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10370.txt,
194-10004-10371,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10371.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10371.txt,
194-10004-10373,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10373.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10373.txt,
194-10004-10374,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10374.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10374.txt,
194-10004-10375,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10375.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10375.txt,
194-10004-10376,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10376.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10376.txt,
194-10004-10377,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10377.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10377.txt,
194-10004-10378,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10378.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10378.txt,
194-10004-10379,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/194-10004-10379.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10379.txt,
194-10004-10380,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10380.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10380.txt,
194-10004-10381,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10381.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10381.txt,
194-10004-10382,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10382.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10382.txt,
194-10004-10383,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/194-10004-10383.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10383.txt,
194-10004-10384,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/194-10004-10384.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/194-10004-10384.txt,
